hersteller;name;typnr;kw;kraftstoff;anzahl
BMW;Cooper;BNE;90;b;398
BMW;Cooper;BTP;100;b;1893
BMW;Cooper;BXD;100;b;4836
BMW;Cooper;BXK;100;b;8751
BMW;Cooper;CFI;100;b;2840
BMW;Cooper;CLW;100;b;4334
BMW;Cooper;CMG;100;b;7016
BMW;Cooper;CMR;100;b;5541
BMW;Cooper ALL4;BQH;90;b;496
BMW;Cooper D;BTU;85;d;412
BMW;Cooper D;BXG;85;d;1319
BMW;Cooper D;BXO;85;d;2114
BMW;Cooper D;CFN;85;d;441
BMW;Cooper D;CMA;85;d;844
BMW;Cooper D;CMK;85;d;1175
BMW;Cooper D;CMV;85;d;461
BMW;Cooper S;BNF;135;b;221
BMW;Cooper S;BTR;141;b;1106
BMW;Cooper S;BWX;140;b;921
BMW;Cooper S;BXE;141;b;2092
BMW;Cooper S;BXM;141;b;5041
BMW;Cooper S;CFJ;141;b;2384
BMW;Cooper S;CLX;141;b;1907
BMW;Cooper S;CMH;141;b;4460
BMW;Cooper S;CMS;141;b;4901
BMW;Cooper S ALL4;BNJ;135;b;383
BMW;Cooper S ALL4;BWY;140;b;1077
BMW;Cooper SD;BNI;105;d;145
BMW;Cooper SD;BTW;125;d;1450
BMW;Cooper SD;BXH;125;d;1185
BMW;Cooper SD;CFO;125;d;228
BMW;Cooper SD;CMB;125;d;399
BMW;Cooper SD;CML;125;d;622
BMW;Cooper SD;CMW;125;d;367
BMW;Cooper SD ALL4;BNM;105;d;231
BMW;Countryman Cooper;CMY;100;b;2653
BMW;Countryman Cooper ALL4;CNF;100;b;606
BMW;Countryman Cooper D;CNB;110;d;763
BMW;Countryman Cooper D ALL4;CNI;110;d;559
BMW;Countryman Cooper S;CMZ;141;b;1497
BMW;Countryman Cooper S ALL4;CNG;141;b;1738
BMW;Countryman Cooper SD;CNE;140;d;291
BMW;Countryman Cooper SD ALL4;CNJ;140;d;1059
BMW;Countryman Cooper SE ALL4;CON;100;h;1843
BMW;Countryman JCW ALL4;COM;170;b;872
BMW;Countryman One;CPC;75;b;2479
BMW;Countryman One D;CPD;85;d;353
BMW;CABRIOLET;355;63;b;145
BMW;CABRIOLET;362;74;b;282
BMW;CSL;363;132;b;456
BMW;GOGGO.COUPE TS 250;320;10;b;162
BMW;GOGGOMOBIL T 250;307;10;b;147
BMW;John Cooper Works;BMV;160;b;236
BMW;John Cooper Works;BPS;160;b;309
BMW;John Cooper Works;CCR;170;b;1833
BMW;John Cooper Works;CFM;170;b;640
BMW;John Cooper Works;CMN;170;b;1877
BMW;John Cooper Works;CMP;170;b;1723
BMW;John Cooper Works Clubman;ATO;155;b;471
BMW;M Coupe;AAB;252;b;423
BMW;M COUPE;310;236;b;438
BMW;M Roadster;AAA;252;b;467
BMW;M ROADSTER;309;236;b;849
BMW;M 550d xDrive;BHY;280;d;841
BMW;M 550d xDrive;BHZ;280;d;2002
BMW;M 635 CSI;434;210;b;357
BMW;Mini;AEY;160;b;132
BMW;Mini;AFC;128;b;5678
BMW;Mini;AFD;88;b;18282
BMW;Mini;AFU;125;b;2266
BMW;Mini;AFV;66;b;2649
BMW;Mini;AFW;85;b;1995
BMW;Mini;AFY;85;b;6426
BMW;Mini;AFZ;125;b;753
BMW;Mini;AGD;66;b;3079
BMW;Mini;AGF;155;b;316
BMW;Mini;AHS;70;b;13132
BMW;Mini;AHT;80;d;4102
BMW;Mini;AJH;80;d;2279
BMW;Mini;AJI;128;b;2015
BMW;Mini;AJJ;88;b;4612
BMW;Mini;AMY;155;b;563
BMW;Mini;AMZ;155;b;217
BMW;Mini;ANU;88;b;4696
BMW;Mini;ANV;128;b;1827
BMW;Mini;AOB;55;b;4946
BMW;Mini;AOJ;70;b;938
BMW;Mini;AOK;155;b;253
BMW;Mini;APR;66;d;456
BMW;Mini;ATL;80;d;171
BMW;Mini;AUG;80;d;308
BMW;Mini Cooper;719;85;b;7447
BMW;Mini Cooper;773;85;b;15337
BMW;Mini Cooper;801;85;b;7292
BMW;Mini Cooper S;722;120;b;904
BMW;Mini Cooper S;774;120;b;2263
BMW;Mini Cooper S;802;125;b;2461
BMW;Mini Cooper S;807;125;b;2748
BMW;Mini Cooper S;848;155;b;190
BMW;Mini One;718;66;b;6966
BMW;Mini One;775;66;b;14315
BMW;Mini One;803;66;b;3265
BMW;Mini One D;772;55;d;658
BMW;Mini One D;869;65;d;418
BMW;M135i;BLR;235;b;845
BMW;M135i;BMC;235;b;735
BMW;M135i;BZW;240;b;484
BMW;M135i;CAN;240;b;222
BMW;M135i xDrive;BMF;235;b;911
BMW;M135i xDrive;BMJ;235;b;413
BMW;M135i xDrive;BZX;240;b;581
BMW;M135i xDrive;CAO;240;b;156
BMW;M140i;CHZ;250;b;2389
BMW;M140i;CID;250;b;846
BMW;M140i xDrive;CIA;250;b;2172
BMW;M140i xDrive;CIE;250;b;473
BMW;M2;ABP;272;b;4031
BMW;M2 Competition;ABY;302;b;1002
BMW;M235i;BTZ;240;b;2001
BMW;M235i;BYV;240;b;1159
BMW;M235i xDrive;BVU;240;b;740
BMW;M235i xDrive;CCZ;240;b;413
BMW;M240i;CIG;250;b;1383
BMW;M240i;CIJ;250;b;977
BMW;M240i xDrive;CIH;250;b;1019
BMW;M240i xDrive;CIK;250;b;1002
BMW;M3;AAH;309;b;1097
BMW;M3;AAI;309;b;165
BMW;M3;AAJ;309;b;501
BMW;M3;AAL;309;b;107
BMW;M3;AAM;309;b;1219
BMW;M3;AAN;309;b;698
BMW;M3;ABG;317;b;684
BMW;M3;ABR;331;b;891
BMW;M3;300;210;b;350
BMW;M3;303;210;b;152
BMW;M3;306;236;b;340
BMW;M3;307;236;b;298
BMW;M3;308;210;b;264
BMW;M3;312;252;b;1531
BMW;M3;315;252;b;1105
BMW;M3 CS;ABX;338;b;102
BMW;M3 CSL;316;265;b;147
BMW;M4;ABH;317;b;1970
BMW;M4;ABJ;317;b;960
BMW;M4;ABS;331;b;1029
BMW;M4;ABT;331;b;1641
BMW;M4 CS;ABU;338;b;215
BMW;M4 GTS;ABQ;368;b;106
BMW;M5;AAE;373;b;167
BMW;M5;AAG;373;b;188
BMW;M5;AAY;412;b;515
BMW;M5;ABC;423;b;252
BMW;M5;ABW;441;b;781
BMW;M5;306;232;b;153
BMW;M5;307;250;b;151
BMW;M5;311;294;b;852
BMW;M5;317;373;b;302
BMW;M5 Competition;ABV;460;b;276
BMW;M550d xDrive;CPL;294;d;473
BMW;M550d xDrive;CRS;294;d;1063
BMW;M550i xDrive;COP;340;b;1310
BMW;M6;AAD;373;b;185
BMW;M6;AAF;373;b;250
BMW;M6;AAZ;412;b;350
BMW;M6;ABA;412;b;185
BMW;M6;ABB;412;b;206
BMW;M6;318;373;b;190
BMW;M760Li xDrive;CGQ;448;b;240
BMW;M850i xDrive;CTD;390;b;145
BMW;One;BTN;55;b;5538
BMW;One;BTO;75;b;1230
BMW;One;BXB;55;b;927
BMW;One;BXC;75;b;3617
BMW;One;BXJ;75;b;9351
BMW;One;CFH;75;b;1050
BMW;One;CLU;55;b;314
BMW;One;CLV;75;b;1658
BMW;One;CME;55;b;1601
BMW;One;CMF;75;b;5960
BMW;One;CMQ;75;b;1534
BMW;One;CRN;75;b;1246
BMW;One;CRO;55;b;740
BMW;One;CRP;75;b;7143
BMW;One;CRQ;55;b;173
BMW;One;CRR;75;b;1758
BMW;One D;BTT;70;d;161
BMW;One D;BXF;70;d;556
BMW;One D;BXN;70;d;1542
BMW;One D;CLZ;70;d;510
BMW;One D;CMJ;70;d;1131
BMW;X Reihe;ACB;160;d;7250
BMW;X Reihe;ACD;110;d;8957
BMW;X Reihe;ACO;160;d;3794
BMW;X Reihe;AEZ;210;d;1886
BMW;X Reihe;AFA;160;b;818
BMW;X Reihe;AFB;200;b;357
BMW;X Reihe;AGS;110;b;738
BMW;X Reihe;AHF;261;b;751
BMW;X Reihe;AHG;173;d;11515
BMW;X Reihe;AHH;155;d;286
BMW;X Reihe;AHU;200;b;205
BMW;X Reihe;AJO;210;d;5693
BMW;X Reihe;AKJ;130;d;20544
BMW;X Reihe;AKK;120;d;129
BMW;X Reihe;AKL;110;b;1211
BMW;X Reihe;AKM;160;b;957
BMW;X Reihe;AKO;160;d;4391
BMW;X Reihe;AKQ;210;d;1397
BMW;X Reihe;AKR;200;b;435
BMW;X Reihe;AMA;225;b;158
BMW;X Reihe;AMB;300;b;243
BMW;X Reihe;APG;105;d;2642
BMW;X Reihe;APV;190;b;619
BMW;X Reihe;AYP;160;b;721
BMW;XS 4.6IS;756;255;b;225
BMW;X1 sDrive16d;BKF;85;d;3303
BMW;X1 sDrive18d;CCE;110;d;6432
BMW;X1 sDrive18d;CKV;110;d;10410
BMW;X1 sDrive18i;CBZ;100;b;3510
BMW;X1 sDrive18i;CKQ;100;b;3120
BMW;X1 sDrive18i;CPA;103;b;10353
BMW;X1 sDrive20i;CKR;141;b;5110
BMW;X1 xDrive18d;CCI;110;d;3897
BMW;X1 xDrive18d;CKZ;110;d;7710
BMW;X1 xDrive20d;CCK;140;d;6468
BMW;X1 xDrive20d;CLB;140;d;11302
BMW;X1 xDrive20i;CCB;141;b;4390
BMW;X1 xDrive20i;CKS;141;b;11080
BMW;X1 xDrive25d;CCM;170;d;2572
BMW;X1 xDrive25d;CLD;170;d;2825
BMW;X1 xDrive25i;CCC;170;b;703
BMW;X1 xDrive25i;CKT;170;b;1588
BMW;X2 sDrive18d;CRE;110;d;962
BMW;X2 sDrive18i;CQY;103;b;1706
BMW;X2 sDrive20i;CRA;141;b;2061
BMW;X2 xDrive18d;CRI;110;d;323
BMW;X2 xDrive20d;CRK;140;d;3060
BMW;X2 xDrive20i;CRB;141;b;676
BMW;X2 xDrive25d;CRM;170;d;278
BMW;X3 sDrive18d;BGU;105;d;1031
BMW;X3 sDrive18d;BVF;110;d;1937
BMW;X3 sDrive20i;BVE;135;b;290
BMW;X3 xDrive20d;BVG;140;d;28462
BMW;X3 xDrive20d;CQN;140;d;1243
BMW;X3 xDrive20d;CRW;140;d;8232
BMW;X3 xDrive20i;CRU;135;b;1647
BMW;X3 xDrive25d;CQP;170;d;368
BMW;X3 xDrive28i;BGS;180;b;1184
BMW;X3 xDrive30d;CQR;195;d;580
BMW;X3 xDrive30d;CRX;195;d;4712
BMW;X3 xDrive30i;CSA;185;b;2052
BMW;X3 M40d;CQS;240;d;224
BMW;X3 M40i;CQJ;265;b;251
BMW;X3 M40i;CRY;265;b;1142
BMW;X3 M40i;CTP;260;b;1198
BMW;X3 2.0D;808;110;d;6406
BMW;X3 2.0I;851;110;b;871
BMW;X3 2.5I;789;141;b;2037
BMW;X3 3.0D;788;150;d;5405
BMW;X3 3.0D;853;160;d;1640
BMW;X3 3.0I;787;170;b;3283
BMW;X4 xDrive20d;BVM;140;d;7562
BMW;X4 xDrive20d;CSJ;140;d;425
BMW;X4 xDrive20i;BVI;135;b;561
BMW;X4 xDrive20i;CSG;135;b;229
BMW;X4 xDrive25d;CSL;170;d;454
BMW;X4 xDrive28i;BVJ;180;b;437
BMW;X4 xDrive30d;BVO;190;d;4801
BMW;X4 xDrive30d;CSN;195;d;185
BMW;X4 xDrive30i;CSH;185;b;506
BMW;X4 xDrive35d;BVQ;230;d;1970
BMW;X4 xDrive35i;BVK;225;b;393
BMW;X4 M40d;CSP;240;d;672
BMW;X4 M40i;CBR;265;b;1579
BMW;X4 M40i;CSI;260;b;284
BMW;X5 sDrive25d;BRS;160;d;229
BMW;X5 sDrive25d;CCO;170;d;522
BMW;X5 xDrive25d;BRU;160;d;516
BMW;X5 xDrive25d;CCP;170;d;1115
BMW;X5 xDrive30d;BRW;190;d;17465
BMW;X5 xDrive30d;CTA;195;d;628
BMW;X5 xDrive35i;BTM;225;b;688
BMW;X5 xDrive40d;BRX;230;d;8828
BMW;X5 xDrive40e;BZL;180;h;249
BMW;X5 xDrive40e iPerformance;CNR;180;h;390
BMW;X5 xDrive40i;CSZ;250;b;240
BMW;X5 xDrive50i;BTL;330;b;724
BMW;X5 M;ABK;423;b;698
BMW;X5 M50d;BIW;280;d;445
BMW;X5 M50d;BTK;280;d;4421
BMW;X5 M50d;CTC;294;d;457
BMW;X5 3.0D;679;135;d;3440
BMW;X5 3.0D;786;160;d;7181
BMW;X5 3.0I;678;170;b;1859
BMW;X5 4.4 I;667;210;b;945
BMW;X5 4.4I;785;235;b;535
BMW;X5 4.8IS;800;265;b;266
BMW;X6 xDrive30d;BYD;190;d;3243
BMW;X6 xDrive35i;BXZ;225;b;181
BMW;X6 xDrive40d;BYF;230;d;2166
BMW;X6 xDrive50i;BYB;330;b;369
BMW;X6 M;ABL;423;b;557
BMW;X6 M50d;BIX;280;d;607
BMW;X6 M50d;BYG;280;d;1852
BMW;Z Reihe;AAA;195;b;1759
BMW;Z Reihe;AAB;130;b;2358
BMW;Z Reihe;AAC;160;b;1211
BMW;Z Reihe;AAF;195;b;2837
BMW;Z Reihe;AAT;110;b;2026
BMW;Z Reihe;AOL;150;b;3206
BMW;Z Reihe;AOM;190;b;954
BMW;Z Reihe;AON;225;b;1081
BMW;Z Reihe;AYL;150;b;4484
BMW;Z Reihe;AYM;190;b;1092
BMW;Z1;484;125;b;3580
BMW;Z3;586;85;b;10437
BMW;Z3;587;103;b;7207
BMW;Z3;614;141;b;4199
BMW;Z3;620;141;b;432
BMW;Z3;644;87;b;9431
BMW;Z3;646;142;b;2329
BMW;Z3;647;142;b;2020
BMW;Z3;651;110;b;2997
BMW;Z3;686;170;b;1736
BMW;Z3 COUPE;687;170;b;1241
BMW;Z4 sDrive18i;BPN;115;b;1399
BMW;Z4 M40i;CTI;250;b;127
BMW;Z4 2.0I;819;110;b;676
BMW;Z4 2.2I;790;125;b;5584
BMW;Z4 2.5I;758;141;b;5171
BMW;Z4 3.0I;757;170;b;5921
BMW;Z8;674;294;b;1462
BMW;1er Reihe;AAE;105;b;16437
BMW;1er Reihe;AAG;90;d;1668
BMW;1er Reihe;AAH;195;b;191
BMW;1er Reihe;AAJ;110;b;276
BMW;1er Reihe;AAK;95;b;1686
BMW;1er Reihe;AAL;120;d;953
BMW;1er Reihe;AAM;85;b;4113
BMW;1er Reihe;ACP;120;d;2896
BMW;1er Reihe;ACR;95;b;4074
BMW;1er Reihe;ACS;110;b;1055
BMW;1er Reihe;ACT;90;d;5952
BMW;1er Reihe;ACU;195;b;1360
BMW;1er Reihe;ACW;85;b;17517
BMW;1er Reihe;AGJ;125;b;2576
BMW;1er Reihe;AHW;105;d;24833
BMW;1er Reihe;AHX;100;d;261
BMW;1er Reihe;AHY;130;d;7414
BMW;1er Reihe;AJZ;90;b;27485
BMW;1er Reihe;AKA;150;d;1558
BMW;1er Reihe;AKB;225;b;678
BMW;1er Reihe;AKC;130;d;2510
BMW;1er Reihe;AKE;150;d;1103
BMW;1er Reihe;AMN;130;d;1959
BMW;1er Reihe;AMO;225;b;363
BMW;1er Reihe;AMP;105;b;8102
BMW;1er Reihe;AMQ;125;b;2422
BMW;1er Reihe;AMR;160;b;1876
BMW;1er Reihe;AMS;160;b;913
BMW;1er Reihe;ANB;105;d;1050
BMW;1er Reihe;AND;150;d;327
BMW;1er Reihe;AOG;85;d;3338
BMW;1er Reihe;AOH;90;b;11484
BMW;1er Reihe;AQK;190;b;111
BMW;1er Reihe;ARE;90;b;8218
BMW;1er Reihe;ARG;105;b;1586
BMW;1er Reihe;ARI;125;b;185
BMW;1er Reihe;ARM;85;d;3135
BMW;1er Reihe;ARO;105;d;3414
BMW;1er Reihe;ARQ;130;d;805
BMW;1er Reihe;ARS;150;d;330
BMW;1er Reihe;ARV;90;b;18538
BMW;1er Reihe;ARX;105;b;5790
BMW;1er Reihe;ARZ;125;b;629
BMW;1er Reihe;ASD;85;d;11144
BMW;1er Reihe;ASF;105;d;12645
BMW;1er Reihe;ASH;130;d;4164
BMW;1er Reihe;ASJ;150;d;965
BMW;1er Reihe;BGK;85;d;3704
BMW;1er Reihe;BGL;100;b;11605
BMW;1er Reihe;BGN;105;d;6097
BMW;1er Reihe;BGP;125;b;4307
BMW;1er Reihe;BGQ;135;d;3111
BMW;1er Reihe;BIE;160;b;131
BMW;1er Reihe;BIF;160;d;189
BMW;1er Reihe;BIG;85;d;579
BMW;1er Reihe M Coupe;AAU;250;b;800
BMW;114d;BMG;70;d;2092
BMW;114d;BMK;70;d;569
BMW;114i;BLQ;75;b;11413
BMW;114i;BLY;75;b;5086
BMW;116d;BKX;85;d;14086
BMW;116d;BLS;85;d;1568
BMW;116d;CAA;85;d;12459
BMW;116d;CAR;85;d;1091
BMW;116d Efficient Dynamics;BZZ;85;d;2106
BMW;116d Efficient Dynamics;CAQ;85;d;169
BMW;116ed;BLF;85;d;4076
BMW;116ed;BLV;85;d;337
BMW;116i;BLG;100;b;31259
BMW;116i;BLW;100;b;5890
BMW;116i;BZS;80;b;22644
BMW;116i;CAJ;80;b;2817
BMW;116I;163;85;b;16276
BMW;118d;BLH;105;d;11158
BMW;118d;BLT;105;d;1583
BMW;118d;CAB;110;d;16265
BMW;118d;CAS;110;d;1405
BMW;118d xDrive;BQL;105;d;165
BMW;118d xDrive;BQM;105;d;1046
BMW;118d xDrive;CAF;110;d;1771
BMW;118d xDrive;CAW;110;d;189
BMW;118i;BLI;125;b;5160
BMW;118i;BML;125;b;755
BMW;118i;BZT;100;b;2392
BMW;118i;BZU;100;b;43349
BMW;118i;CAK;100;b;312
BMW;118i;CAL;100;b;4467
BMW;118D;164;90;d;4910
BMW;118I;165;95;b;4243
BMW;120d;BLK;135;d;6456
BMW;120d;BNT;135;d;778
BMW;120d;CAC;140;d;8558
BMW;120d;CAT;140;d;950
BMW;120d xDrive;BMH;135;d;1537
BMW;120d xDrive;BMI;135;d;295
BMW;120d xDrive;CAG;140;d;3075
BMW;120d xDrive;CAX;140;d;324
BMW;120i;BZV;130;b;1351
BMW;120i;CAM;130;b;235
BMW;120i;CHX;135;b;9972
BMW;120i;CIB;135;b;1231
BMW;120D;167;120;d;4842
BMW;120I;166;110;b;2883
BMW;125d;BLO;160;d;945
BMW;125d;BLU;160;d;377
BMW;125d;CAE;165;d;1036
BMW;125d;CAV;165;d;195
BMW;125i;BLP;160;b;797
BMW;125i;BLX;160;b;352
BMW;125i;CHY;165;b;823
BMW;125i;CIC;165;b;210
BMW;130I;843;195;b;282
BMW;1602;324;63;b;387
BMW;2002;368;74;b;112
BMW;214d Active Tourer;BZB;70;d;301
BMW;216d Active Tourer;BXS;85;d;2778
BMW;216d Active Tourer;CJU;85;d;1953
BMW;216d Gran Tourer;BZE;85;d;1675
BMW;216d Gran Tourer;CKH;85;d;1080
BMW;216i Active Tourer;CBW;75;b;895
BMW;216i Active Tourer;CJM;75;b;650
BMW;216i Active Tourer;CQW;80;b;296
BMW;216i Gran Tourer;CBS;75;b;494
BMW;216i Gran Tourer;CKD;75;b;245
BMW;216i Gran Tourer;CQV;80;b;327
BMW;218d;BUB;105;d;498
BMW;218d;CCX;110;d;1060
BMW;218d;CDA;110;d;1891
BMW;218d xDrive Active Tourer;CBX;110;d;591
BMW;218d xDrive Active Tourer;CJZ;110;d;688
BMW;218d xDrive Gran Tourer;CGC;110;d;366
BMW;218d xDrive Gran Tourer;CKM;110;d;1193
BMW;218d Active Tourer;BWP;110;d;11866
BMW;218d Active Tourer;CJV;110;d;5538
BMW;218d Gran Tourer;BZG;110;d;6667
BMW;218d Gran Tourer;CKI;110;d;4743
BMW;218i;BYM;100;b;1427
BMW;218i;BYS;100;b;4862
BMW;218i Active Tourer;BWN;100;b;17784
BMW;218i Active Tourer;CJN;100;b;8983
BMW;218i Active Tourer;CQX;103;b;3236
BMW;218i Gran Tourer;BZC;100;b;3983
BMW;218i Gran Tourer;CKE;100;b;2041
BMW;218i Gran Tourer;CPB;103;b;1478
BMW;220d;BSN;135;d;1111
BMW;220d;BYN;140;d;1840
BMW;220d;BYW;140;d;3039
BMW;220d xDrive;BYP;140;d;458
BMW;220d xDrive Active Tourer;BXW;140;d;2550
BMW;220d xDrive Active Tourer;CKB;140;d;825
BMW;220d xDrive Gran Tourer;BZI;140;d;2538
BMW;220d xDrive Gran Tourer;CKO;140;d;1842
BMW;220d Active Tourer;BXU;140;d;2084
BMW;220d Active Tourer;CJX;140;d;1133
BMW;220d Gran Tourer;CBU;140;d;1651
BMW;220d Gran Tourer;CKK;140;d;1503
BMW;220i;BSM;135;b;3366
BMW;220i;BYT;135;b;5684
BMW;220i Active Tourer;BXQ;141;b;4815
BMW;220i Active Tourer;CJO;141;b;5258
BMW;220i Gran Tourer;BZD;141;b;1718
BMW;220i Gran Tourer;CKF;141;b;2887
BMW;225d;BUD;160;d;324
BMW;225d;CCY;165;d;461
BMW;225d;CDC;165;d;387
BMW;225i xDrive Active Tourer;BXR;170;b;753
BMW;225i xDrive Active Tourer;CJR;170;b;400
BMW;225i Active Tourer;BWO;170;b;484
BMW;225xe iPerformance;CIL;100;h;388
BMW;225xe iPerformance;CJS;100;h;8150
BMW;225xe Active Tourer;CFA;100;h;299
BMW;228i;BVS;180;b;403
BMW;228i;BYU;180;b;754
BMW;230i;CIF;185;b;608
BMW;230i;CII;185;b;764
BMW;3.0 S;370;132;b;123
BMW;3er Reihe;ABX;95;b;6505
BMW;3er Reihe;ABY;127;b;672
BMW;3er Reihe;ACA;90;d;3482
BMW;3er Reihe;ADG;90;d;2543
BMW;3er Reihe;ADH;170;d;991
BMW;3er Reihe;ADJ;190;b;376
BMW;3er Reihe;ADK;95;b;13231
BMW;3er Reihe;ADL;110;d;370
BMW;3er Reihe;ADM;170;d;2148
BMW;3er Reihe;ADN;110;b;6340
BMW;3er Reihe;ADO;160;b;2106
BMW;3er Reihe;ADP;120;d;15384
BMW;3er Reihe;ADQ;160;b;3148
BMW;3er Reihe;ADS;120;d;7210
BMW;3er Reihe;ADT;190;b;732
BMW;3er Reihe;ADW;110;d;1490
BMW;3er Reihe;ADX;110;b;4252
BMW;3er Reihe;AEA;190;b;183
BMW;3er Reihe;AEB;160;b;412
BMW;3er Reihe;AEC;170;d;365
BMW;3er Reihe;AED;170;d;1489
BMW;3er Reihe;AEE;160;b;624
BMW;3er Reihe;AEF;190;b;128
BMW;3er Reihe;AEG;125;b;479
BMW;3er Reihe;AEH;110;b;619
BMW;3er Reihe;AEI;170;b;397
BMW;3er Reihe;AEK;110;d;378
BMW;3er Reihe;AEL;141;b;274
BMW;3er Reihe;AEM;150;d;148
BMW;3er Reihe;AFF;225;b;2751
BMW;3er Reihe;AFG;145;d;2390
BMW;3er Reihe;AFH;210;d;293
BMW;3er Reihe;AFI;225;b;533
BMW;3er Reihe;AFJ;145;d;5232
BMW;3er Reihe;AFK;210;d;808
BMW;3er Reihe;AFL;225;b;608
BMW;3er Reihe;AFM;160;b;3217
BMW;3er Reihe;AFN;170;d;754
BMW;3er Reihe;AFO;200;b;1036
BMW;3er Reihe;AFP;210;d;768
BMW;3er Reihe;AFQ;160;b;182
BMW;3er Reihe;AFR;170;d;288
BMW;3er Reihe;AFS;200;b;263
BMW;3er Reihe;AHI;160;b;4624
BMW;3er Reihe;AHK;225;b;2386
BMW;3er Reihe;AHL;125;b;5295
BMW;3er Reihe;AHN;200;b;1337
BMW;3er Reihe;AHO;170;d;1332
BMW;3er Reihe;AHQ;125;b;3218
BMW;3er Reihe;AIU;225;b;127
BMW;3er Reihe;AIV;225;b;252
BMW;3er Reihe;AJP;130;d;1994
BMW;3er Reihe;AJQ;145;d;923
BMW;3er Reihe;AJU;200;b;555
BMW;3er Reihe;AJX;200;b;361
BMW;3er Reihe;AKU;160;b;1753
BMW;3er Reihe;AKX;145;d;1115
BMW;3er Reihe;AKY;130;d;1224
BMW;3er Reihe;ALA;160;b;2435
BMW;3er Reihe;ALD;105;b;15749
BMW;3er Reihe;ALF;125;b;5890
BMW;3er Reihe;ALH;105;d;6231
BMW;3er Reihe;ALI;100;d;178
BMW;3er Reihe;ALJ;130;d;7909
BMW;3er Reihe;ALK;105;b;10964
BMW;3er Reihe;ALM;125;b;4618
BMW;3er Reihe;ALO;160;b;1602
BMW;3er Reihe;ALQ;105;d;13094
BMW;3er Reihe;ALR;100;d;285
BMW;3er Reihe;ALS;130;d;18630
BMW;3er Reihe;ALT;160;b;166
BMW;3er Reihe;ALU;225;b;282
BMW;3er Reihe;ALV;160;b;298
BMW;3er Reihe;ALW;200;b;104
BMW;3er Reihe;ALX;160;b;399
BMW;3er Reihe;ALY;200;b;118
BMW;3er Reihe;ANE;130;d;374
BMW;3er Reihe;ANF;130;d;1314
BMW;3er Reihe;ANG;130;d;117
BMW;3er Reihe;ANH;180;d;171
BMW;3er Reihe;ANI;180;d;677
BMW;3er Reihe;ANJ;180;d;129
BMW;3er Reihe;ANL;180;d;753
BMW;3er Reihe;ANM;180;d;1380
BMW;3er Reihe;ANN;180;d;370
BMW;3er Reihe;AOU;180;d;406
BMW;3er Reihe;AQL;85;d;1135
BMW;3er Reihe;AVU;85;d;1312
BMW;3er Reihe;AVX;105;d;5138
BMW;3er Reihe;AVZ;105;b;5617
BMW;3er Reihe;AWB;120;d;1516
BMW;3er Reihe;AWC;135;d;4648
BMW;3er Reihe;AWE;125;b;2293
BMW;3er Reihe;AWH;150;d;1125
BMW;3er Reihe;AWK;160;b;929
BMW;3er Reihe;AWL;180;d;709
BMW;3er Reihe;AWM;200;b;217
BMW;3er Reihe;AWO;210;d;307
BMW;3er Reihe;AWP;225;b;229
BMW;3er Reihe;AWR;160;b;222
BMW;3er Reihe;AWS;135;d;756
BMW;3er Reihe;AWU;180;d;222
BMW;3er Reihe;BHH;180;b;1432
BMW;3er Reihe;BHI;225;b;467
BMW;3er Reihe;BHJ;120;d;567
BMW;3er Reihe;BHK;135;d;5074
BMW;3er Reihe;BII;85;d;505
BMW;3er Reihe;BIJ;105;d;1278
BMW;3er Reihe;BIK;135;b;1474
BMW;315;418;55;b;434
BMW;316;385;66;b;551
BMW;316;426;66;b;681
BMW;316 I;754;85;b;17854
BMW;316 I;755;85;b;7876
BMW;316 TI;716;85;b;29887
BMW;316d;BKN;85;d;3388
BMW;316d;BMM;85;d;5504
BMW;316i;BKH;100;b;4273
BMW;316i;BOY;100;b;2514
BMW;316I;483;73;b;3937
BMW;316I;508;73;b;2301
BMW;316I;512;73;b;895
BMW;316I;537;75;b;3992
BMW;316I;538;75;b;2105
BMW;316I;565;75;b;15899
BMW;316I;573;75;b;5527
BMW;316I;580;75;b;1609
BMW;316I;617;75;b;3587
BMW;316I;628;77;b;20499
BMW;316I;650;77;b;10356
BMW;318 CI;727;105;b;7454
BMW;318 CI;729;105;b;3250
BMW;318 D;725;85;d;680
BMW;318 D;726;85;d;489
BMW;318 I;733;105;b;19216
BMW;318 I;734;105;b;12815
BMW;318d;BKP;105;d;6169
BMW;318d;BMN;105;d;15929
BMW;318d;BOM;105;d;2134
BMW;318d;CCS;110;d;1597
BMW;318d;CDI;110;d;18543
BMW;318d;CDV;110;d;3156
BMW;318d xDrive;BQN;105;d;289
BMW;318d xDrive;BQP;105;d;932
BMW;318d xDrive;CDO;110;d;524
BMW;318d xDrive;CEB;110;d;109
BMW;318i;BZQ;100;b;2152
BMW;318i;BZR;100;b;3411
BMW;318CI;657;87;b;2811
BMW;318CI;831;110;b;1244
BMW;318CI;832;110;b;385
BMW;318D;766;85;d;1113
BMW;318D;767;85;d;2914
BMW;318D;872;90;d;742
BMW;318I;471;83;b;2097
BMW;318I;486;83;b;1153
BMW;318I;503;85;b;2774
BMW;318I;504;83;b;2977
BMW;318I;540;85;b;3435
BMW;318I;574;85;b;3618
BMW;318I;575;85;b;4223
BMW;318I;581;85;b;7012
BMW;318I;622;87;b;21500
BMW;318I;653;87;b;5771
BMW;318I;874;95;b;3965
BMW;318IS;487;100;b;981
